pc_name,pc_no,pc_type,st_name,year,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Meerut,27,GEN,West Bengal,2014,Sunil Das,M,Bharatiya Janata Party,BJP,58406,1002466
Meerut,27,GEN,West Bengal,2014,Umasnkar Halder,M,Indian National Congress,INC,327579,1002466
Meerut,27,GEN,West Bengal,2014,Rupchand Pal,M,Communist Party Of India (Marxist),CPM,383238,1002466
Meerut,28,GEN,West Bengal,2014,Bharashi Sharma,M,Door Darshi Party,DDP,4310,976896
Meerut,28,GEN,West Bengal,2014,Chandi Dutt,M,Independent,IND,6679,976896
Meerut,28,GEN,West Bengal,2014,Dhruva Chakravartti,M,Bharatiya Janata Party,BJP,37393,976896
Meerut,28,GEN,West Bengal,2014,Sk. Hasan Imam,M,Indian National Congress,INC,300046,976896
Meerut,28,GEN,West Bengal,2014,Anil Basu,M,Communist Party Of India (Marxist),CPM,448318,976896
Meerut,29,GEN,West Bengal,2014,Purusottamlal Upadhyay,M,Independent,IND,1203,871446
Meerut,29,GEN,West Bengal,2014,Sikari Dhobey,M,Door Darshi Party,DDP,1278,871446
Meerut,29,GEN,West Bengal,2014,Rabindra Kumar Ghosh,M,Independent,IND,1328,871446
Meerut,29,GEN,West Bengal,2014,Maity Sukesh,M,Independent,IND,1708,871446
Meerut,29,GEN,West Bengal,2014,Jagdiswar Panja,M,Janata Party,JP,3874,871446
Meerut,29,GEN,West Bengal,2014,Manik Maity,M,Independent,IND,4121,871446
Meerut,29,GEN,West Bengal,2014,Pannalal Bhattacharya,M,Bharatiya Janata Party,BJP,42059,871446
Meerut,29,GEN,West Bengal,2014,Sudhanshu Bhowmik,M,Indian National Congress,INC,265209,871446
Meerut,29,GEN,West Bengal,2014,Gita Mukherjee (W),F,Communist Party Of India,CPI,391509,871446
Meerut,30,GEN,West Bengal,2014,Jagat Sau,M,Door Darshi Party,DDP,1368,939938
Meerut,30,GEN,West Bengal,2014,Ashutosh Samanta,M,Independent,IND,12201,939938
Meerut,30,GEN,West Bengal,2014,Jatin Pakhira,M,Independent,IND,12640,939938
Meerut,30,GEN,West Bengal,2014,Bhholanath Dinda,M,Bharatiya Janata Party,BJP,33425,939938
Meerut,30,GEN,West Bengal,2014,Jayanta Bhattacharya,M,Indian National Congress,INC,351077,939938
Meerut,30,GEN,West Bengal,2014,Satyagopal Misra,M,Communist Party Of India (Marxist),CPM,352139,939938
Meerut,31,GEN,West Bengal,2014,Adhar Nahal,M,Akhil Bharat Hindu Mahasabha,HMS,1211,870090
Meerut,31,GEN,West Bengal,2014,Kahar Bateswar,M,Door Darshi Party,DDP,1239,870090
Meerut,31,GEN,West Bengal,2014,Rana Santosh,M,Independent,IND,3503,870090
Meerut,31,GEN,West Bengal,2014,Arabinda Manna,M,Janata Party,JP,4799,870090
Meerut,31,GEN,West Bengal,2014,Bimal Jana,M,Independent,IND,4946,870090
Meerut,31,GEN,West Bengal,2014,Amelesh Misra,M,Bharatiya Janata Party,BJP,45384,870090
Meerut,31,GEN,West Bengal,2014,Abha Maiti (W),F,Indian National Congress,INC,300274,870090
Meerut,31,GEN,West Bengal,2014,Sudhir Giri,M,Communist Party Of India (Marxist),CPM,323390,870090
Meerut,32,GEN,West Bengal,2014,Sushil Kumar,M,Independent,IND,678,960598
Meerut,32,GEN,West Bengal,2014,Satya Naraiyan Kotwala,M,Door Darshi Party,DDP,1335,960598
Meerut,32,GEN,West Bengal,2014,Satish Chandra Biswas,M,Bahujan Samaj Party,BSP,1852,960598
Meerut,32,GEN,West Bengal,2014,Chandra Mohan Hansda,M,Hul Jharkhand Party,HJP,4526,960598
Meerut,32,GEN,West Bengal,2014,Padma Lochan Roy,M,Independent,IND,4717,960598
Meerut,32,GEN,West Bengal,2014,Mirza Ohidur Rahaman,M,Janata Party,JP,5550,960598
Meerut,32,GEN,West Bengal,2014,Dilip Maity,M,Independent,IND,6372,960598
Meerut,32,GEN,West Bengal,2014,Monoranjan Dutta,M,Bharatiya Janata Party,BJP,68772,960598
Meerut,32,GEN,West Bengal,2014,Birendra Bijoy Malladev,M,Indian National Congress,INC,232758,960598
Meerut,32,GEN,West Bengal,2014,Indrajit Gupta,M,Communist Party Of India,CPI,396281,960598
Meerut,33,ST,West Bengal,2014,Mangal Baskey,M,Amra Bangalee,AMB,2769,883949
Meerut,33,ST,West Bengal,2014,Debendranath Majhi,M,Independent,IND,6907,883949
Meerut,33,ST,West Bengal,2014,Tudu Leba Chand,M,Hul Jharkhand Party,HJP,7089,883949
Meerut,33,ST,West Bengal,2014,Joyram Mandi,M,Independent,IND,21534,883949
Meerut,33,ST,West Bengal,2014,Panchanan Hansda,M,Bharatiya Janata Party,BJP,36018,883949
Meerut,33,ST,West Bengal,2014,Amiya Kisku,M,Jharkhand Party,JKP,223453,883949
Meerut,33,ST,West Bengal,2014,Rupchand Murmu,M,Communist Party Of India (Marxist),CPM,375760,883949
Meerut,34,GEN,West Bengal,2014,Sarit Kumar Chakrabory,M,Akhil Bharat Hindu Mahasabha,HMS,384,914959
Meerut,34,GEN,West Bengal,2014,Sukumar Das,M,Independent,IND,747,914959
Meerut,34,GEN,West Bengal,2014,Sudhir Yadav,M,Door Darshi Party,DDP,1669,914959
Meerut,34,GEN,West Bengal,2014,Sarbeswar Mahato,M,Janata Party,JP,1742,914959
Meerut,34,GEN,West Bengal,2014,Gomasta Prasad Soren,M,Jharkhand Party,JKP,2066,914959
Meerut,34,GEN,West Bengal,2014,Swapan Ghosh,M,Independent,IND,3060,914959
Meerut,34,GEN,West Bengal,2014,Sitaram Majhi,M,Independent,IND,4048,914959
Meerut,34,GEN,West Bengal,2014,Purna Chandra Mahato,M,Independent,IND,4261,914959
Meerut,34,GEN,West Bengal,2014,Ghanshyam Mahata,M,Bharatiya Janata Party,BJP,25115,914959
Meerut,34,GEN,West Bengal,2014,Surja Naraiayn Mahato,M,Jharkhand Mukti Morcha,JMM,62941,914959
Meerut,34,GEN,West Bengal,2014,Sanat Mukherjee,M,Indian National Congress,INC,210165,914959
Meerut,34,GEN,West Bengal,2014,Chitta Ranjan Mahata,M,All India Forward Bloc,FBL,336105,914959
Meerut,35,GEN,West Bengal,2014,Ashim Goswami,M,Bharatiya Krishi Udyog Sangh,BKUS,694,942357
Meerut,35,GEN,West Bengal,2014,Sakti Pada Mukhopadhyay,M,Independent,IND,879,942357
Meerut,35,GEN,West Bengal,2014,Sagar Chandra Mahato,M,Independent,IND,1422,942357
Meerut,35,GEN,West Bengal,2014,Santiram Bag,M,Door Darshi Party,DDP,2559,942357
Meerut,35,GEN,West Bengal,2014,Nandalal Kisku,M,Independent,IND,11767,942357
Meerut,35,GEN,West Bengal,2014,Bhaskar Bhadra,M,Independent,IND,22353,942357
Meerut,35,GEN,West Bengal,2014,Gunamoy Chatterjee,M,Bharatiya Janata Party,BJP,58978,942357
Meerut,35,GEN,West Bengal,2014,Brajabasi Biswas,M,Indian National Congress,INC,191435,942357
Meerut,35,GEN,West Bengal,2014,Basudev Acharia,M,Communist Party Of India (Marxist),CPM,374058,942357
Meerut,36,SC,West Bengal,2014,Rabindra Nath Bag,M,Door Darshi Party,DDP,1974,935084
Meerut,36,SC,West Bengal,2014,Gadadhar Duley,M,Independent,IND,6185,935084
Meerut,36,SC,West Bengal,2014,Provakar Mondal,M,Bharatiya Janata Party,BJP,58555,935084
Meerut,36,SC,West Bengal,2014,Sadhan Majhi,M,Indian National Congress,INC,232112,935084
Meerut,36,SC,West Bengal,2014,Sukhendu Khan,M,Communist Party Of India (Marxist),CPM,422385,935084
Meerut,37,SC,West Bengal,2014,Debabrata Bag,M,Door Darshi Party,DDP,2351,1041160
Meerut,37,SC,West Bengal,2014,Bhakta Das Mondal,M,Bahujan Samaj Party,BSP,4835,1041160
Midnapore,37,SC,West Bengal,2014,Asit Mondal,M,Independent,IND,5408,1041160
Midnapore,37,SC,West Bengal,2014,Prafulla Kr. Mondal,M,Jharkhand Mukti Morcha,JMM,5990,1041160
Midnapore,37,SC,West Bengal,2014,Byom Snakar Ruidas,M,Bharatiya Janata Party,BJP,85806,1041160
Midnapore,37,SC,West Bengal,2014,Bhagabat Maji,M,Indian National Congress,INC,230395,1041160
Midnapore,37,SC,West Bengal,2014,Purna Chandra Malik,M,Communist Party Of India (Marxist),CPM,415011,1041160
Midnapore,38,GEN,West Bengal,2014,Subrata Mitra,M,Independent,IND,766,1126207
Midnapore,38,GEN,West Bengal,2014,Debidas Mukherjee,M,Independent,IND,843,1126207
Midnapore,38,GEN,West Bengal,2014,Asis Rannjan Sarkar,M,Independent,IND,878,1126207
Midnapore,38,GEN,West Bengal,2014,Bikash Chandra Ghosh,M,Independent,IND,1009,1126207
Midnapore,38,GEN,West Bengal,2014,Durgadas Mondal,M,Independent,IND,1459,1126207
Midnapore,38,GEN,West Bengal,2014,Raj Nath Kurmi,M,Door Darshi Party,DDP,1542,1126207
Midnapore,38,GEN,West Bengal,2014,Md. Bodradoja,M,Independent,IND,1695,1126207
Midnapore,38,GEN,West Bengal,2014,Manik Chatterjee,M,Independent,IND,3352,1126207
Midnapore,38,GEN,West Bengal,2014,Mihir Upadhyay,M,Janata Party,JP,4566,1126207
Midnapore,38,GEN,West Bengal,2014,Jarasandha Bouri,M,Bahujan Samaj Party,BSP,5600,1126207
Midnapore,38,GEN,West Bengal,2014,Balahari Mondal,M,Communist Party Of India (Marxist-Leninist),CPI(ML),5739,1126207
Midnapore,38,GEN,West Bengal,2014,Kinkar Tapananda Brahmachari,M,Bharatiya Janata Party,BJP,135641,1126207
Midnapore,38,GEN,West Bengal,2014,Deba Prasad Roy,M,Indian National Congress,INC,221646,1126207
Midnapore,38,GEN,West Bengal,2014,Haradhan Roy,M,Communist Party Of India (Marxist),CPM,316504,1126207
Midnapore,39,GEN,West Bengal,2014,Sambhunath Rajbhar,M,Door Darshi Party,DDP,1994,1061300
Midnapore,39,GEN,West Bengal,2014,Bhaskar Roy Chowdhury,M,Independent,IND,3106,1061300
Midnapore,39,GEN,West Bengal,2014,Charan Hansda,M,Jharkhand Mukti Morcha,JMM,4023,1061300
Midnapore,39,GEN,West Bengal,2014,Syed Najibudden,M,Janata Party,JP,4524,1061300
Midnapore,39,GEN,West Bengal,2014,Satyen Roy,M,Bharatiya Janata Party,BJP,90242,1061300
Midnapore,39,GEN,West Bengal,2014,Asit Baran Patra,M,Indian National Congress,INC,257829,1061300
Midnapore,39,GEN,West Bengal,2014,Sudhir Ray,M,Communist Party Of India (Marxist),CPM,479721,1061300
Midnapore,40,GEN,West Bengal,2014,Nalini Haldar (W),F,Bahujan Samaj Party,BSP,3172,1010077
Midnapore,40,GEN,West Bengal,2014,Gopinath Baskey,M,Jharkhand Mukti Morcha,JMM,6451,1010077
Midnapore,40,GEN,West Bengal,2014,Mrityunjoy Rakshit,M,Independent,IND,6870,1010077
Midnapore,40,GEN,West Bengal,2014,Gopinath Mandi,M,Independent,IND,7490,1010077
Midnapore,40,GEN,West Bengal,2014,Shanti Roy,M,Bharatiya Janata Party,BJP,126873,1010077
Midnapore,40,GEN,West Bengal,2014,Nurul Islam,M,Independent,IND,249634,1010077
Midnapore,40,GEN,West Bengal,2014,Saifuddin Chowdhry,M,Communist Party Of India (Marxist),CPM,404358,1010077
Midnapore,41,GEN,West Bengal,2014,Abu Tahir Mirza,M,Independent,IND,428,925057
Midnapore,41,GEN,West Bengal,2014,Manohar Marmu,M,Independent,IND,615,925057
Midnapore,41,GEN,West Bengal,2014,Maharaj Mistry,M,Door Darshi Party,DDP,920,925057
Midnapore,41,GEN,West Bengal,2014,Sunil Kumar Mitra,M,Independent,IND,2149,925057
Midnapore,41,GEN,West Bengal,2014,Shymali Ghosh (W),F,Janata Party,JP,2392,925057
Midnapore,41,GEN,West Bengal,2014,Sailendra Nath Majumder,M,Bahujan Samaj Party,BSP,2654,925057
Midnapore,41,GEN,West Bengal,2014,Aloke Mukherjee,M,Independent,IND,7577,925057
Midnapore,41,GEN,West Bengal,2014,Tara Prasanna Singha,M,Bharatiya Janata Party,BJP,117394,925057
Midnapore,41,GEN,West Bengal,2014,Jivan Mukhopadhyay,M,Independent,IND,167872,925057
Midnapore,41,GEN,West Bengal,2014,Chatterjee Somnath,M,Communist Party Of India (Marxist),CPM,394496,925057
Midnapore,42,SC,West Bengal,2014,Asish Kumar Saba,M,Independent,IND,2152,920781
Midnapore,42,SC,West Bengal,2014,Dukari Saha,M,Muslim League,MUL,3789,920781
Midnapore,42,SC,West Bengal,2014,Onkar Rabidas,M,Door Darshi Party,DDP,5816,920781
Midnapore,42,SC,West Bengal,2014,Asim Saha,M,Independent,IND,14282,920781
Midnapore,42,SC,West Bengal,2014,Biswanath Mondal,M,Bharatiya Janata Party,BJP,140944,920781
Midnapore,42,SC,West Bengal,2014,Subhendu Mondal,M,Indian National Congress,INC,171276,920781
Midnapore,42,SC,West Bengal,2014,Dome Ramchandra,M,Communist Party Of India (Marxist),CPM,334307,920781
Midnapore,1,SC,West Bengal,2014,Nubash Barman,M,Independent,IND,1979,1064791
Midnapore,1,SC,West Bengal,2014,Karneswar Barman,M,Amra Bangalee,AMB,11650,1064791
Midnapore,1,SC,West Bengal,2014,Bhahendra Nath Barman,M,Bharatiya Janata Party,BJP,75456,1064791
Midnapore,1,SC,West Bengal,2014,Hiten Barman,M,Forward Bloc (Socialist),FB(S),145078,1064791
Midnapore,1,SC,West Bengal,2014,Sabita Roy,F,Indian National Congress,INC,304633,1064791
Midnapore,1,SC,West Bengal,2014,Amar Roy Pradhan,M,All India Forward Bloc,FBL,393667,1064791
Midnapore,2,ST,West Bengal,2014,Amiya Ranjan Barua,M,Independent,IND,573,1000857
Midnapore,2,ST,West Bengal,2014,Saul Lakra,M,Independent,IND,4505,1000857
Midnapore,2,ST,West Bengal,2014,Phaguram Barhaikchik,M,Independent,IND,16060,1000857
Midnapore,2,ST,West Bengal,2014,Indra Mohan Rava,M,Bharatiya Janata Party,BJP,65493,1000857
Midnapore,2,ST,West Bengal,2014,Pius Tirkey,M,Indian National Congress,INC,299561,1000857
Midnapore,2,ST,West Bengal,2014,Joachim Baxla,M,Revolutionary Socialist Party,RSP,437371,1000857
Midnapore,3,GEN,West Bengal,2014,Surendra Kumar Yadav,M,Independent,IND,792,1065484
Midnapore,3,GEN,West Bengal,2014,Amit Moitra,M,Independent,IND,844,1065484
Midnapore,3,GEN,West Bengal,2014,Sudipta Biswas,M,Independent,IND,1483,1065484
Midnapore,3,GEN,West Bengal,2014,Kinsuk Majumder,M,Independent,IND,2431,1065484
Midnapore,3,GEN,West Bengal,2014,Jajneswar Roy,M,Independent,IND,2758,1065484
Midnapore,3,GEN,West Bengal,2014,Joygopal Das,M,Amra Bangalee,AMB,5484,1065484
Midnapore,3,GEN,West Bengal,2014,Sankar Kumar Ganguli,M,Independent,IND,6510,1065484
Midnapore,3,GEN,West Bengal,2014,Upendra Nath Roy,M,Independent,IND,8588,1065484
Midnapore,3,GEN,West Bengal,2014,Mihir Kumar Roy,M,Forward Bloc (Socialist),FB(S),27607,1065484
Midnapore,3,GEN,West Bengal,2014,Sisir Kumar Lahiri,M,Bharatiya Janata Party,BJP,79195,1065484
Midnapore,3,GEN,West Bengal,2014,Deb Prasad Roy,M,Indian National Congress,INC,322115,1065484
Midnapore,3,GEN,West Bengal,2014,Jitendra Nath Das,M,Communist Party Of India (Marxist),CPM,434577,1065484
Midnapore,4,GEN,West Bengal,2014,Mohammad Zamil Ahamad,M,Muslim League,MUL,2095,1212950
Midnapore,4,GEN,West Bengal,2014,Purnendu Chatterjee,M,Independent,IND,2359,1212950
Mirzapur,4,GEN,West Bengal,2014,Kamini Mohan Roy,M,Independent,IND,7474,1212950
Mirzapur,4,GEN,West Bengal,2014,Usmani Mustak,M,Independent,IND,14432,1212950
Mirzapur,4,GEN,West Bengal,2014,Krishna Bhakta Pourel,M,Independent,IND,16511,1212950
Mirzapur,4,GEN,West Bengal,2014,Gazendra Gurung,M,Independent,IND,29499,1212950
Mirzapur,4,GEN,West Bengal,2014,Geeta Chatterjee,F,Bharatiya Janata Party,BJP,68421,1212950
Mirzapur,4,GEN,West Bengal,2014,K B Chettri,M,Indian National Congress,INC,280167,1212950
Mirzapur,4,GEN,West Bengal,2014,R B Rai,M,Communist Party Of India (Marxist),CPM,357291,1212950
Mirzapur,5,GEN,West Bengal,2014,Mahendra Mahato,M,Independent,IND,569,1111134
Mirzapur,5,GEN,West Bengal,2014,Sridam Thokdar,M,Amra Bangalee,AMB,1778,1111134
Mirzapur,5,GEN,West Bengal,2014,Md. Salimuddin,M,Independent,IND,1790,1111134
Mirzapur,5,GEN,West Bengal,2014,Purna Sinha,M,Independent,IND,2819,1111134
Mirzapur,5,GEN,West Bengal,2014,Moqbul Hossain,M,Independent,IND,4234,1111134
Mirzapur,5,GEN,West Bengal,2014,Dhiren Das,M,Independent,IND,5989,1111134
Mirzapur,5,GEN,West Bengal,2014,Ramdas Mandal,M,Communist Party Of India (Marxist-Leninist) (Liberation),CPI(ML)(L),10292,1111134
Mirzapur,5,GEN,West Bengal,2014,Utpalendu Sarkar,M,Bharatiya Janata Party,BJP,92143,1111134
Mirzapur,5,GEN,West Bengal,2014,Golam Yazdani,M,Indian National Congress,INC,372095,1111134
Mirzapur,5,GEN,West Bengal,2014,Subrata Mukherjee,M,Communist Party Of India (Marxist),CPM,383051,1111134
Mirzapur,6,SC,West Bengal,2014,Chittaranjan Barman,M,Independent,IND,2193,1067771
Mirzapur,6,SC,West Bengal,2014,Jatindra Nath Barman,M,Independent,IND,2268,1067771
Mirzapur,6,SC,West Bengal,2014,Nripen Barman,M,Independent,IND,2685,1067771
Mirzapur,6,SC,West Bengal,2014,Gour Barman,M,Independent,IND,8945,1067771
Mirzapur,6,SC,West Bengal,2014,Man Mohan Roy,M,Bharatiya Janata Party,BJP,145257,1067771
Mirzapur,6,SC,West Bengal,2014,Satyendra Nath Roy,M,Indian National Congress,INC,296576,1067771
Mirzapur,6,SC,West Bengal,2014,Barman Ranen,M,Revolutionary Socialist Party,RSP,440283,1067771
Mirzapur,7,GEN,West Bengal,2014,Nirmal Das,M,Independent,IND,391,1013006
Mirzapur,7,GEN,West Bengal,2014,Naresh Ch. Rishi,M,Independent,IND,664,1013006
Mirzapur,7,GEN,West Bengal,2014,Ainal,M,Independent,IND,797,1013006
Mirzapur,7,GEN,West Bengal,2014,Ali Saber,M,Independent,IND,1239,1013006
Mirzapur,7,GEN,West Bengal,2014,Birendra N. Biswas,M,Independent,IND,1329,1013006
Mirzapur,7,GEN,West Bengal,2014,Md. Nekmuddin,M,Independent,IND,2024,1013006
Mirzapur,7,GEN,West Bengal,2014,Abdus Samad Choudhury,M,Independent,IND,2231,1013006
Mirzapur,7,GEN,West Bengal,2014,Aminul Islam,M,Independent,IND,2728,1013006
Mirzapur,7,GEN,West Bengal,2014,Agu Nasar Khan Choudhury,M,Independent,IND,3317,1013006
Mirzapur,7,GEN,West Bengal,2014,Basu Sant Kumar,M,Independent,IND,6657,1013006
Mirzapur,7,GEN,West Bengal,2014,Binay Sarkar,M,Bharatiya Janata Party,BJP,89255,1013006
Mirzapur,7,GEN,West Bengal,2014,Sailen Sarkar,M,Communist Party Of India (Marxist),CPM,327605,1013006
Mirzapur,7,GEN,West Bengal,2014,Abul Barkat Ataul G K Choudhury,M,Indian National Congress,INC,417427,1013006
Mirzapur,8,GEN,West Bengal,2014,Anesur Rahaman,M,Samata Party,SAP,747,1047225
Mirzapur,8,GEN,West Bengal,2014,Debabrata Gupta,M,Independent,IND,1405,1047225
Mirzapur,8,GEN,West Bengal,2014,Abdul Hannan,M,Pachim Banga Rajya Muslim League,PBRML,1545,1047225
Mirzapur,8,GEN,West Bengal,2014,Md. Israil,M,Muslim League,MUL,1735,1047225
Mirzapur,8,GEN,West Bengal,2014,Dilip Das,M,Independent,IND,1986,1047225
Mirzapur,8,GEN,West Bengal,2014,Zakir Hossain,M,Bharatiya Minorities Suraksha Mahasangh,BMSM,2834,1047225
Mirzapur,8,GEN,West Bengal,2014,Smt. Jahera Begum,F,Independent,IND,5137,1047225
Mirzapur,8,GEN,West Bengal,2014,Abdus Sayeed,M,Independent,IND,8255,1047225
Mirzapur,8,GEN,West Bengal,2014,Shyamal Gupta,M,Bharatiya Janata Party,BJP,66095,1047225
Mirzapur,8,GEN,West Bengal,2014,Abedin Zainal,M,Communist Party Of India (Marxist),CPM,379820,1047225
Mirzapur,8,GEN,West Bengal,2014,Md. Idris Ali,M,Indian National Congress,INC,392942,1047225
Mirzapur,9,GEN,West Bengal,2014,Joynal Abedin,M,Independent,IND,537,1137493
Mirzapur,9,GEN,West Bengal,2014,Narendra Nath Biswas,M,Amra Bangalee,AMB,1379,1137493
Mirzapur,9,GEN,West Bengal,2014,Abbas Ali,M,Muslim League,MUL,2363,1137493
Mirzapur,9,GEN,West Bengal,2014,Sakta Roy,M,Independent,IND,3118,1137493
Mirzapur,9,GEN,West Bengal,2014,Ansari Mohammad Ali,M,Pachim Banga Rajya Muslim League,PBRML,5153,1137493
Mirzapur,9,GEN,West Bengal,2014,Sarkar Gopinath,M,Independent,IND,8559,1137493
Mirzapur,9,GEN,West Bengal,2014,Abdus Salam,M,Independent,IND,23734,1137493
Mirzapur,9,GEN,West Bengal,2014,Amulya Mondol,M,Bharatiya Janata Party,BJP,60339,1137493
Mirzapur,9,GEN,West Bengal,2014,Anarul Hossain Khan,M,Indian National Congress,INC,415088,1137493
Mirzapur,9,GEN,West Bengal,2014,Masudal Hossain Syed,M,Communist Party Of India (Marxist),CPM,452273,1137493
Mirzapur,10,GEN,West Bengal,2014,Kajal Goon,M,Independent,IND,813,1166530
Mirzapur,10,GEN,West Bengal,2014,Chitta Ranjan Sarkar,M,Amra Bangalee,AMB,1266,1166530
Mirzapur,10,GEN,West Bengal,2014,Haji Md.Idris,M,Pachim Banga Rajya Muslim League,PBRML,1926,1166530
Mirzapur,10,GEN,West Bengal,2014,Badaruddin Amed,M,Muslim League,MUL,1932,1166530
Mirzapur,10,GEN,West Bengal,2014,Gopal Das,M,Independent,IND,2225,1166530
Mirzapur,10,GEN,West Bengal,2014,Naimul Haque,M,Independent,IND,2886,1166530
Mirzapur,10,GEN,West Bengal,2014,Subhendu Biswas,M,Bharatiya Janata Party,BJP,56073,1166530
Mirzapur,10,GEN,West Bengal,2014,Siddhartha Shankar Ray,M,Indian National Congress,INC,405299,1166530
Mirzapur,10,GEN,West Bengal,2014,Pramothes Mukherjee,M,Revolutionary Socialist Party,RSP,449656,1166530
Mirzapur,11,GEN,West Bengal,2014,Sarkar Sree Dhirendra Nath,M,Independent,IND,667,1069985
Mirzapur,11,GEN,West Bengal,2014,Ranjit Kumar Bose,M,All India Indira Congress (Tiwari),AIIC(T),975,1069985
Mirzapur,11,GEN,West Bengal,2014,Sekh Sukchand,M,Samata Party,SAP,984,1069985
Mirzapur,11,GEN,West Bengal,2014,Swapan Patra,M,Independent,IND,1683,1069985
Mirzapur,11,GEN,West Bengal,2014,Sekh Raham (Rahaman),M,Muslim League,MUL,2215,1069985
Mirzapur,11,GEN,West Bengal,2014,Abul Quasem,M,Independent,IND,2573,1069985
Mirzapur,11,GEN,West Bengal,2014,Srimanta Mazumdar,M,Bahujan Samaj Party,BSP,3274,1069985
Mirzapur,11,GEN,West Bengal,2014,Raghunath Banerjee,M,Shivsena,SHS,6422,1069985
Mirzapur,11,GEN,West Bengal,2014,Khoda Baksh Sk.,M,Independent,IND,10108,1069985
Mirzapur,11,GEN,West Bengal,2014,Arijit Mitter,M,Communist Party Of India (Marxist-Leninist) (Liberation),CPI(ML)(L),10968,1069985
Mirzapur,11,GEN,West Bengal,2014,Chuni Lal Datta,M,Bharatiya Janata Party,BJP,71289,1069985
Mirzapur,11,GEN,West Bengal,2014,Sri Jyotirmoy Bhattacharya,M,Indian National Congress,INC,369479,1069985
Mirzapur,11,GEN,West Bengal,2014,Ajoay Mukhopadhyay,M,Communist Party Of India (Marxist),CPM,408389,1069985
Mirzapur,12,SC,West Bengal,2014,Apurba Lal Mazumder,M,Independent,IND,914,1306288
Misrikh,12,SC,West Bengal,2014,Birendra Nath Podder,M,Bharatiya Krishi Udyog Sangh,BKUS,1552,1306288
Misrikh,12,SC,West Bengal,2014,Nadiar Chand Mandal,M,Independent,IND,1914,1306288
Misrikh,12,SC,West Bengal,2014,Rekha Bose,F,All India Indira Congress (Tiwari),AIIC(T),2299,1306288
Misrikh,12,SC,West Bengal,2014,Bimal Chandra Adhikary,M,Independent,IND,8253,1306288
Misrikh,12,SC,West Bengal,2014,Satish Chandra Biswas,M,Bahujan Samaj Party,BSP,10921,1306288
Misrikh,12,SC,West Bengal,2014,Haripada Biswas,M,Bharatiya Janata Party,BJP,80298,1306288
Misrikh,12,SC,West Bengal,2014,Protap Kanti Roy,M,Indian National Congress,INC,483083,1306288
Misrikh,12,SC,West Bengal,2014,Asim Bala,M,Communist Party Of India (Marxist),CPM,522151,1306288
Misrikh,13,GEN,West Bengal,2014,Banamali Das,M,Independent,IND,719,1241826
Misrikh,13,GEN,West Bengal,2014,Abdul Gaffar,M,Indian National League,INL,1855,1241826
Misrikh,13,GEN,West Bengal,2014,Ashoke Mukherjee,M,Independent,IND,4799,1241826
Misrikh,13,GEN,West Bengal,2014,Achyut Chatterjee,M,Shivsena,SHS,5040,1241826
Misrikh,13,GEN,West Bengal,2014,Moklukar Rahman,M,Muslim League,MUL,7304,1241826
Misrikh,13,GEN,West Bengal,2014,Arun Majhi,M,Independent,IND,7986,1241826
Misrikh,13,GEN,West Bengal,2014,Manoj Howladar,M,Bahujan Samaj Party,BSP,20814,1241826
Misrikh,13,GEN,West Bengal,2014,Jatindra Nath Biswas,M,Bharatiya Janata Party,BJP,65722,1241826
Misrikh,13,GEN,West Bengal,2014,Ranjit Kumar Panja,M,Indian National Congress,INC,449127,1241826
Misrikh,13,GEN,West Bengal,2014,Chitta Basu,M,All India Forward Bloc,FBL,484474,1241826
Misrikh,14,GEN,West Bengal,2014,Liakat Mondol,M,Bharatiya Krishi Udyog Sangh,BKUS,1118,1023023
Misrikh,14,GEN,West Bengal,2014,Alhaz Abdus Salam,M,Muslim League,MUL,1843,1023023
Misrikh,14,GEN,West Bengal,2014,A K M Nasiruddin,M,Indian National League,INL,4530,1023023
Misrikh,14,GEN,West Bengal,2014,Debaprasad Bhanja Chaudhuri,M,Independent,IND,4585,1023023
Misrikh,14,GEN,West Bengal,2014,Ramendra Kumar Bhattacharya,M,Bharatiya Janata Party,BJP,62620,1023023
Misrikh,14,GEN,West Bengal,2014,Dilip Majumder,M,Indian National Congress,INC,367110,1023023
Misrikh,14,GEN,West Bengal,2014,Ajay Chakraborty,M,Communist Party Of India,CPI,453126,1023023
Misrikh,15,SC,West Bengal,2014,Sakti Kumar Sarkar,M,Independent,IND,2831,1063564
Misrikh,15,SC,West Bengal,2014,Chandra Kanta Sarkar,M,Bharatiya Janata Party,BJP,42300,1063564
Misrikh,15,SC,West Bengal,2014,Tarun Kanti Naskar,M,Independent,IND,130571,1063564
Misrikh,15,SC,West Bengal,2014,Jogesh Roy,M,Indian National Congress,INC,274446,1063564
Misrikh,15,SC,West Bengal,2014,Sanat Kumar Mandal,M,Revolutionary Socialist Party,RSP,418373,1063564
Misrikh,16,SC,West Bengal,2014,Sakti Kumar Sarkar,M,Independent,IND,1394,1015000
Misrikh,16,SC,West Bengal,2014,Bidyut Purkait,M,Shivsena,SHS,1664,1015000
Misrikh,16,SC,West Bengal,2014,Gadadhar Das,M,Bharatiya Janata Party,BJP,22356,1015000
Misrikh,16,SC,West Bengal,2014,Samir Sekhar Naiya,M,Independent,IND,23063,1015000
Misrikh,16,SC,West Bengal,2014,Sujit Patwari,M,Indian National Congress,INC,394042,1015000
